"03/01/2020
11:22:14","03/21/2020
16:26:15","King
Shoreline",WA DOH,"DOH
030120.08","WA­
20203111318",,"Staffing,
Shoreline,
Lead Planner","Incident
Stabilization",County,Accepted,Assigned,Planning Section
"03/18/2020
18:10:51","03/21/2020
16:26:14","Kitsap
Bremerton","Kitsap County
Dept of
Emergency
Mgt","WA­
202031818193
Kitsap ­
032KCSO","WA­
202031818193",,"Masks / Wipes
/ Gowns /
Gloves /
Sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section
"03/11/2020
14:03:55","03/21/2020
16:26:14","King
Redmond","Redmond
Care and
Rehabilitation
Center","PH­
202031114729
PH­
202031114729","WA­
202031114729",,"Mask,
Procedure /
Goggles,
Safety /
Gown,
Disposable","Incident
Stabilization",County,Accepted,Assigned,Logistics Section
"03/18/2020
12:40:30","03/21/2020
08:51:20","03/20/2020
15:20:28","King
Kent","****Duplicate
***Jail
Medical
Services ­
King County","KC­
20203138944","WA­
20203138944",,PPE Items,"Incident
Stabilization",County,Cancelled,

"03/17/2020
11:18:07","03/21/2020
16:38:23","Island
Coupeville","Whidbey
Health
Medical
Center",IC­20­030017,"WA­
202031711529",,Thermometers,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
14:13:19","03/21/2020
16:38:03","Klickitat
Goldendale","Goldendale
Fire
Department",0260011,"WA­
202031614702",,"Gowns,
Isolation","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/14/2020
11:49:33","03/21/2020
16:37:42","Klickitat
Goldendale","Klickitat Fire
District 3",02600008,"WA­
202031411107",,"Masks,
Surgical","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/14/2020
11:42:02","03/21/2020
16:37:41","Klickitat
Goldendale","Klickitat Fire
District 3",02600005,"WA­
202031411161",,PPE,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
13:31:38","03/21/2020
16:37:41","Island
Coupeville","Careage of
Whidbey","WA­
202031913109
IC­20­030037","WA­
202031913109",,"Gloves, Nitrile,
Medium, /
Gloves, Nitrile,
Large, /","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
11:42:15","03/21/2020
16:37:32","Klickitat
Goldendale",KCEMS1,0260033,"WA­
202031711477",,"Masks / Eye
Protection","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
13:28:15","03/21/2020
16:37:20","Island
Coupeville","Careage of
Whidbey","WA­
202031913725
IC­20­030036","WA­
202031913725",,N95 Masks,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
18:20:32","03/21/2020
16:37:20","Klickitat
Goldendale",KCEMS1,0280020,"WA­
202031618441",,"3M APR
Cartridges","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/06/2020
14:08:37","03/18/2020
16:15:13","Pierce
Lakewood","West Pierce
Fire & Rescue
& City of
Lakewood",RR#3,"WA­
20203614889",,Fluid Resistant Gowns,"Incident
Stabilization",City,Unassigned,

"03/18/2020
16:05:00","03/18/2020
16:13:11","Snohomish
Everett","Esther's Place
/ Hoff
Foundation","SnoCo­
202031816276","WA­
202031816276",,Paper Towels,"Incident
Stabilization",County,Accepted,

"03/18/2020
15:55:26","03/18/2020
16:06:59","Okanogan
Okanogan
County","Okanogan
EM/Brewster
Police",OKEM202003160006,"WA­
202031815919",,"Gown, Disposable","Incident
Stabilization",County,Unassigned,

"03/18/2020
15:48:34","03/18/2020
16:05:01","Snohomish
Everett","Esther's Place
/ Hoff
Foundation","SnoCo­
202031815731","WA­
202031815731",,"Sanitizer, Hand","Incident
Stabilization",County,Accepted,

"03/18/2020
15:55:07","03/18/2020
16:04:51","Snohomish
Everett","Esther's Place
/ Hoff
Foundation","SnoCo­
202031815160","WA­
202031815160",,Gloves,"Incident
Stabilization",County,Accepted,

"03/18/2020
15:58:34","03/18/2020
16:04:39","Snohomish
Everett","Esther's Place
/ Hoff
Foundation","SnoCo­
202031815398","WA­
202031815398",,"Wipes, Disinfecting","Incident
Stabilization",County,Accepted,

"03/18/2020
16:01:47","03/18/2020
16:04:28","Snohomish
Everett","Esther's Place
/ Hoff
Foundation","SnoCo­
202031816958","WA­
202031816958",,"Mask, Procedure","Incident
Stabilization",County,Accepted,

"03/18/2020
15:38:37","03/18/2020
15:41:31","Snohomish
Everett","Snohomish
County ­ DEM
ECC","119974
SnoCo­
202031815685","WA­
202031815685",,"Mask, Dust","Incident
Stabilization",County,Accepted,

"03/18/2020
15:02:41","03/18/2020
15:09:54","Snohomish
Everett","Snohomish
County ­ DEM
ECC","15002
SnoCo­
20203181594","WA­
20203181594",,"Air Filters, N95 Mask","Incident
Stabilization",County,Assigned,

"03/18/2020
14:12:21","03/18/2020
14:41:57","Island
Coupeville","Island County
Public Health",IC­20­030033,"WA­
202031814551",,Experienced PIO,"Incident
Stabilization",State,Assigned,Assigned

"03/18/2020
13:22:31","03/18/2020
13:44:53","Snohomish
Everett","Snohomish
County ­ DEM
ECC","14995
SnoCo­
202031813922","WA­
202031813922",,"Masks, N95","Incident
Stabilization",County,In Transit,

"03/10/2020
17:24:04","03/18/2020
13:41:53","King
Seattle",PHSKC,PH­202031017837,"WA­
202031017837",,RR 226S Test Result Data Entry,"Incident
Stabilization",City,Unassigned,

"03/18/2020
12:20:02","03/18/2020
12:57:52","Lewis
Centralia",DSHS,DSHS­0018,"WA­
202031812263",,PPE and other materials,,County,Unassigned,

"02/07/2020
14:52:30","02/28/2020
16:11:05","King
Seattle",PHSKC,"PH­
20202714955","WA­
20202714955",,"RR 020 ­ Wrap Around
Services Coordinator","Incident
Stabilization",City,Completed,Completed

"02/07/2020
14:46:59","02/28/2020
16:07:24","King
Seattle",PHSKC,"PH­
20202714630","WA­
20202714630",,"RR 019 ­ Data
Manager","Incident
Stabilization",City,Completed,Completed

"02/19/2020
13:48:36","02/28/2020
13:38:02","King
Seattle",PHSKC,"PH­
202021913421","WA­
202021913421",,"RR 031 ­ Generic
HMAC Accts / Access
to SP","Incident
Stabilization",City,Completed,

"02/18/2020
08:41:25","02/28/2020
13:37:01","King
Seattle",PHSKC,"PH­
20202188195","WA­
20202188195",,"RR 030 ­ Disease
Researcher","Incident
Stabilization",City,Completed,Assigned

"02/18/2020
12:01:47","02/24/2020
11:22:04","King
Seattle",PHSKC,"PH­
202021812396","WA­
202021812396",,"RR 130 ­ Email for
COVID",,City,Completed,

"02/21/2020
08:54:40","02/21/2020
13:35:05","King
Seattle",PHSKC,"PH­
20202218320","WA­
20202218320",,"RR 128 ­ Printing /
Copies.","Incident
Stabilization",City,Completed,

"02/14/2020
09:13:27","02/21/2020
08:52:51","King
Seattle",PHSKC,"PH­
20202149610","WA­
20202149610",,"RR 130 ­
covid@kingCounty.gov
shared Inbox",,City,Completed,

"01/29/2020
10:30:00","02/21/2020
08:49:08","King
Seattle",PHSKC,"PH­
20202617999","WA­
20202617999",,"RR 013 ­ PHRC
Credentialing
Administrator","Incident
Stabilization",City,Completed,Completed

"02/07/2020
12:02:23","02/21/2020
08:45:16","King
Seattle",PHSKC,"PH­
20202712846","WA­
20202712846",,"RR 006 ­
Epidemiologist","Incident
Stabilization",City,Completed,Completed

"02/12/2020
11:35:40","02/21/2020
08:42:57","King
Seattle",PHSKC,"PH­
202021211116","WA­
202021211116",,"RR 121 ­ Disposable
Phones","Incident
Stabilization",City,Cancelled,Assigned

"02/18/2020
11:19:52","02/21/2020
08:42:27","King
Seattle",PHSKC,"PH­
20202181118","WA­
20202181118",,RR 122 ­ Gift Cards,"Incident
Stabilization",City,Completed,

"02/16/2020
16:24:43","03/22/2020
15:56:22","King
Shoreline",DOH IMT,"DOH 0216.10
DOH 0216.10","WA­
202021616384",,"Staffing,
Shoreline,
Operations
Section Chief","Incident
Stabilization",State,On Scene,On Scene

"02/13/2020
16:56:28","03/22/2020
15:56:03","King
Shoreline",DOH IMT,"DOH 0213.10
DOH 0213.10","WA­
202021316366",,PIO and APIO,"Incident
Stabilization",State,Cancelled,"Cancelled
Cancelled"

"02/21/2020
16:52:31","03/22/2020
15:55:20","King
Shoreline",DOH IMT,"DOH 0221.11
DOH 0221.11","WA­
202022116572",,"6 DOC CISM
Team Members","Incident
Stabilization",State,On Scene,On Scene

"02/14/2020
17:01:36","03/22/2020
15:54:32","King
Shoreline",DOH IMT,"WA­
202021417990","WA­
202021417990",,"Quarantine
Task Force
Lead","Incident
Stabilization",State,Cancelled,Cancelled

"03/22/2020
15:32:08","03/22/2020
15:53:49","Cowlitz
Cowlitz
Indian
Tribe","Cowlitz
Indian Tribe",CIT20­000001,"WA­
202032215278",,PPE,,County,Unassigned,

"03/06/2020
13:06:36","03/22/2020
15:53:10","King
Shoreline","WA State
Department
of Health","DOH­T 0305.8
WA­
20203613409","WA­
20203613409",,"Food Unit
Leader","Incident
Stabilization",State,Cancelled,Cancelled

"02/20/2020
16:14:46","03/22/2020
15:52:46","King
Shoreline",DOH IMT,"DOH 0220.11
DOH 0220.11","WA­
202022016120",,"Staffing,
Shoreline,
Planning
Section Chief","Incident
Stabilization",State,On Scene,On Scene

"03/05/2020
11:29:16","03/22/2020
15:50:40","King
Seattle","Public Health
Seattle­King
County","PH­
20203511579
KC­
20203511579","WA­
20203511579",,"Staffing, King
County, RR154
Incident
Management
Team","Incident
Stabilization",State,On Scene,"On Scene
Completed
Completed
Completed"

"03/17/2020
12:53:47","03/22/2020
15:49:51","King
Seattle","University
Washington:
Medical
Center","WA­
20203171238
KC­
20203171238","WA­
20203171238",,"Staffing, IMT,
UW Med
Center","Incident
Stabilization",State,Assigned,Assigned

"03/13/2020
14:33:12","03/21/2020
16:03:29","Benton
Benton
City","TRIOS
Health",BC016­COVID19,"WA­
202031314474",,Booties,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
08:49:52","03/21/2020
16:03:18","Jefferson
Port
Townsend","Jefferson
County
Central
Services","JCCS31820­1
JCCS31820­1","WA­
20203188445",,"Alcohol, 90%,
10 Gallons /
Hand
Sanitizer, 15
Gallons /
Mask, N95,
Large, 500 /
Suits, Tyvek,
2XL, 250 /
Shield, Face,
100","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
14:17:00","03/21/2020
16:03:17","Benton
Benton
City","TRIOS
Health","BC014­COVID19
WA­202031314940","WA­
202031314940",,"Mask,
procedure","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/19/2020
16:44:31","03/21/2020
16:03:09","Jefferson
Port
Townsend","Jefferson
Healthcare","JHC­03192020­05
JHC­03192020­05","WA­
202031916604",,"Glasses,
Safety, / Eye
Protection","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
14:37:26","03/21/2020
16:03:09","Benton
Benton
City","TRIOS
Health","BC017­COVID19
WA­202031314949","WA­
202031314949",,"Mask,
procedure /
shield, face","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
09:29:37","03/21/2020
16:02:57","Jefferson
Port
Townsend","Jefferson
Health Care","JHC3182020­1
JHC3182020­1","WA­
20203189225",,swab,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/11/2020
18:37:46","03/21/2020
16:17:29","Kitsap
Bremerton","Kitsap County
Administrative
Services
Department",Kitsap ­ 012,"WA­
202031118790",,"Mask, N95,
Medium /
Mask,
Proceudre /
Gown,
Disposable /
Booties,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/14/2020
17:38:30","03/21/2020
16:17:28","King
Seattle","Providence
ElderPlace ­
Seattle","PH­
202031417698,
RR 281
KC­
202031417698","WA­
202031417698",,"sanitizing
wipes / hand
sanitizer / RR
281","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/11/2020
17:14:01","03/21/2020
16:17:28","Kitsap
Bremerton","Kitsap County
Dept of
Emergency
Mgt",Kitsap ­ 010,"WA­
202031117800",,"T3 / Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/14/2020
15:03:15","03/21/2020
16:17:19","King
Tukwila","Providence
St. Joseph
Health ­
Tukwila","PH­
202031415251,
RR 273
WA­
202031415251","WA­
202031415251",,"wipes,
sanitizer /
hand
sanitizer / RR
273","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/11/2020
16:33:24","03/21/2020
16:17:19","Kitsap
Bremerton","Kitsap County
Dept of
Emergency
Mgt",Kitsap ­ 009,"WA­
20203111644",,"T2, Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
14:10:44","03/21/2020
16:17:18","King
Seattle","Seattle Indian
Health Board","PH­
202031314288
KC­
202031314288","WA­
202031314288",,"RR 258 ­
Sanitizer,
hand","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
14:49:24","03/21/2020
17:31:38","Spokane
Spokane","Spokane
County
Sheriff","WA­
202031814970
SCSO­002","WA­
202031814970",,"Glove,
Exam,
Small, 100 /
Glove,
Exam,
Medium,
100 / Glove,
Exam,
Large, 300 /
Glove,
Exam,
Extra­
Large, 300","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"02/24/2020
16:37:23","03/21/2020
17:31:27","King
Shoreline",DOH IMT,"DOH 0224.03
DOH 0224.03","WA­
202022416637",,"Safety
Officer / ^","Incident
Stabilization",County,Completed,Completed,Planning Section

"03/18/2020
14:44:53","03/21/2020
17:31:27","Spokane
Spokane","Spokane
County
Sheriff","WA­
202031814507
SCSO­002","WA­
202031814507",,"Hand
Sanitizer,
4oz, 500","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/04/2020
09:24:31","03/21/2020
17:31:26","Spokane
Spokane","Holy Family
Hospital",HF­017,"WA­
2020349654",,"Gloves,
Exam","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
14:37:50","03/21/2020
17:31:26","Spokane
Spokane","Spokane
County
Sheriff","WA­
202031814185
SCSO­001","WA­
202031814185",,"Mask, N95,
Large, 500","Incident
Stabilization",County,Assigned,,

"03/13/2020
09:25:44","03/21/2020
17:31:08","Spokane
Spokane
Valley","Sullivan
Park
Assisted
Living","WA­
20203139819
SPAL311","WA­
20203139819",,"Mask, N95, /
N95 Masks","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
14:31:02","03/19/2020
14:53:52","Douglas
East
Wenatchee","Douglas
County Fire
District #2","03­19­20 01
03­19­20 01","WA­
202031914460",,"Medical Supplies, PPE","Incident
Stabilization",County,Unassigned,

"03/19/2020
11:37:26","03/19/2020
14:34:19","Skagit
Anacortes","Skagit
Community
Justice
Center",202003191033,"WA­
202031911531",,"mask,surgical","Incident
Stabilization",County,Completed,

"03/18/2020
11:11:02","03/19/2020
14:34:19","Skagit
Mount
Vernon","Skagit
Pediatrics",202003171429,"WA­
202031811321",,"gown,disposable/mask,surgical
child/mask,surgical, adult","Incident
Stabilization",County,Accepted,

"03/19/2020
13:59:31","03/19/2020
14:17:34","Clallam
Sequim",Sequim ECC,SE#6,"WA­
202031913145",,PPE Safety Glasses,"Incident
Stabilization",City,Unassigned,

"03/19/2020
14:05:27","03/19/2020
14:10:27","Cowlitz
Longview","Cowlitz
Family
Health
Center",DEM­021,"WA­
202031914335",,Coronavirus Test Kits,"Incident
Stabilization",County,Unassigned,

"03/06/2020
14:05:04","03/19/2020
14:05:14","Snohomish
Everett",MercyWatch,"Sno­
20203614982
Sno­
20203614982","WA­
20203614982",,N95 Masks,,County,Unassigned,

"03/11/2020
15:43:54","03/19/2020
14:02:44","Thurston
Tumwater","Department
of Health","WA­
202031113248","WA­
202031115584",,"Staffing, Tumwater, WSP
Security","Property
Preservation",State,Assigned,Assigned

"03/16/2020
16:51:28","03/19/2020
14:02:14","Thurston
Lacey","Thurston
County
Emergency
Management","TH­
20203161672
TH­
20203161672","WA­
20203161672",,"Staffing, Olympia, Security
Personnel","Property
Preservation",State,Assigned,Assigned

"03/03/2020
12:18:11","03/19/2020
13:38:26","King
Seattle",DCHS,"KC­
20203312381","WA­
20203312381",,"COVID­19 Supplies for
Homeless Shelter Programs","Incident
Stabilization",County,Assigned,"Assigned
Assigned"

"02/12/2020
11:29:25","03/19/2020
13:36:47","King
Seattle",PHSKC,"PH­
202021211667","WA­
202021211667",,RR 120 ­ Texting Platform,"Incident
Stabilization",City,Assigned,Assigned

"03/04/2020
14:48:22","03/19/2020
13:35:56","King
Seattle",DCHS,"KC­
20203414212","WA­
20203414212",,"50 garbage bins, and garbage
liners","Incident
Stabilization",County,Assigned,Assigned

"03/19/2020
11:42:32","03/21/2020
17:15:29","Snohomish
Everett","Providence
Everett
Medical
Center","PRMCE013
Snoco­
202031911715","WA­
202031911715",,N95 Mask,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
16:05:28","03/21/2020
17:14:18","Snohomish
Arlington","Skagit
Regional
Health","SnoCo­
202031916820","WA­
202031916820",,"Medication,
Inhaler,
ProAir","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
11:38:31","03/21/2020
17:14:18","Snohomish
Arlington","Skagit
Regional
Health","05
SnoCo­
202031811947","WA­
202031811947",,"Masks,
Oxygen","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
14:43:21","03/21/2020
17:14:05","Snohomish
Everett","Snohomish
County Fire
Task
Force/SHD","WA­202031714951
SnoCo­
202031714951","WA­
202031714951",,"Test, COVID­
19","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
15:25:17","03/21/2020
17:13:47","Snohomish
Everett","Fire/LE Task
Force /South
County Fire","Snoco­
202031615138","WA­
202031615138",,"Fit Testing
Hood,
Grainger / Fit
Testing
accessory,
Grainger","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/11/2020
14:19:51","03/21/2020
17:13:27","Snohomish
Everett","Providence
Everett
Medical
Center","SNOCO­
202031114101/PSJH
SNOHOMISH­31020
WA­202031114101","WA­
202031114101",,"HAND
SANITIZER","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/11/2020
14:00:37","03/21/2020
17:13:26","Snohomish
Everett","Providence
Snohomish
HH","PSJH Snohomish
Wipes­31020
SnoCo­
202031114123","WA­
202031114123",,"Super Sani­
cloth
Germicidal
Disposable
Wipes","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/09/2020
14:56:27","03/23/2020
15:14:38","Thurston
Olympia","DSHS ­ Long
Term Care
IC","WA­
20203914724
DSHS­0006","WA­
20203914724",,Hand Sanitizer,"Incident
Stabilization",State,Assigned,"Assigned
Assigned"

"03/22/2020
09:09:11","03/23/2020
15:12:18","King
North Bend","City of North
Bend",NB­001,"WA­
20203229587",,PPE's,"Incident
Stabilization",County,Unassigned,

"03/23/2020
14:38:21","03/23/2020
15:10:57","King
Shoreline","DOH
Shoreline
Lab","WA­
202032314387","WA­
202032314387",,"STAFFING:
Chaplaincy
Service & CISM","Incident
Stabilization",State,Assigned,"Assigned
Assigned
Assigned"

"03/09/2020
15:21:20","03/23/2020
15:10:27","Thurston
Olympia","DSHS ­ Long
Term Care
IC",DSHS­0007,"WA­
20203915442",,"hand sanitizer /
gown / mask,
face / gloves,
nitrile","Incident
Stabilization",State,Assigned,Assigned

"03/04/2020
21:30:28","03/23/2020
15:09:38","Thurston
Olympia",DSHS,DSHS­0001,"WA­
20203421584",,"40 N95 Masks by
3/5/2020 / ^","Incident
Stabilization",State,Assigned,Completed

"03/23/2020
14:28:57","03/23/2020
15:09:17","Clallam
Sequim",Sequim ECC,SE #21,"WA­
202032314745",,Surgical masks,"Incident
Stabilization",City,Unassigned,

"03/09/2020
16:37:22","03/23/2020
15:09:08","Thurston
Olympia","DSHS ­ Long
Term Care
IC","DSHS­0012
DSHS­0012","WA­
20203916630",,PPE / ^,"Incident
Stabilization",State,Assigned,Completed

"03/23/2020
14:48:33","03/23/2020
15:08:47","King
Seattle",Seadrunar,"PH­
202032314695,
RR 331a","WA­
202032314695",,"RR 330a (DO
NOT REMOVE) ­
PPE for
DCHS/BHRD","Incident
Stabilization",County,Unassigned,

"03/09/2020
15:48:00","03/23/2020
15:08:16","Thurston
Olympia","DSHS ­ Long
Term Care
IC",DSHS­0005,"WA­
20203915928",,"Hand Sanitizer /
Gloves, Exam /
Mask,
Procedure /
Gown,
Disposable","Incident
Stabilization",State,Assigned,Assigned

"03/23/2020
14:52:29","03/23/2020
14:56:32","Snohomish
Everett","Brookdale­
SHD","Snoco­
202032314921","WA­
202032314921",,Hand Sanitizer,"Incident
Stabilization",County,Accepted,

"03/17/2020
17:08:11","03/21/2020
16:44:36","Yakima
Yakima","City of Yakima ­
Fire Dept","WA­202031717579
02­0202 RRQ­010","WA­
202031717579",,"Mask, N95,
Large, 1000 /
Gown,
Disposable, 1000",,County,Assigned,Assigned,Logistics Section

"03/06/2020
17:38:03","03/21/2020
16:44:26","Lewis
Chehalis","Lewis County
Emergency
Management","LC­001
WA­20203617582","WA­
20203617582",,Hand Sanitizer,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
11:47:07","03/21/2020
16:44:26","Pierce
Orting","Pierce County
Emergency
Management",29421,"WA­
202031611192",,MRE's,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
16:59:53","03/21/2020
16:44:25","Yakima
Yakima","Community
Living","WA­202031716223
02­0202 RRQ­006","WA­
202031716223",,"Gowns,
Disposable,
Large, 1000 /
Masks,
Procedure,
Large, 1000",,County,Assigned,Unassigned,Logistics Section

"03/19/2020
17:07:04","03/21/2020
16:44:25","Lewis
Toledo","Lewis County
DEM Toledo
Police & Public
Works","WA­202031917319
Lewis­202031011566","WA­
202031917319",,"Gloves,
Disposable /
Mask, procedure,
Shield","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
16:58:42","03/21/2020
16:44:07","Lewis
Morton","Lewis County
DEM Morton
Police
Department","WA­202031916922
Lewis­202031011566","WA­
202031916922",,"N­95 Mask/
Disinfectant/
Gloves/ Face
Shields/ Hand
Sanitizing","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
16:56:38","03/21/2020
16:44:06","Yakima
Yakima","Mountain View
Medical Clinic","WA­202031716170
02­0202 RRQ­005","WA­
202031716170",,"Masks, N95","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

