Edmonds","Snohomish
County
Medical
Examiner","SNOCO ­
202031314152
WA­202031314152","WA­
202031314152",,"21ER23,
North Filter
Cover and
Holder Kit","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/11/2020
11:53:15","03/21/2020
17:16:29","Snohomish
Everett","Snohomish
Health
District","SNOCO ­ WA­
202031111728","WA­
202031111728",,Swabs,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
14:10:45","03/21/2020
17:16:17","Snohomish
Edmonds","Swedish
Edmonds
Medical","ED009
SNOCO ­
202031314199","WA­
202031314199",,"Mask
Surgical
No Fog ­
With
Shield","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/09/2020
18:36:12","03/21/2020
17:16:08","Snohomish
Everett","Providence
Everett
Medical
Center","PRMCE010/011
SnoCo­2020391863","WA­
2020391863",,"Gloves,
exam,
large,
extra
large","Incident
Stabilization",County,Accepted,"In Transit
In Transit","Logistics Section
Logistics Section"

"02/06/2020
13:16:15","03/21/2020
17:15:45","Thurston
Olympia","WA State
Dept of
Health",NCoV0301,"WA­
20202613516",,"Set Up
team",,State,Completed,,

"03/09/2020
18:26:44","03/21/2020
17:15:45","Snohomish
Everett","Providence
Everett
Medical
Center","PRMCE002/003
SnoCo­­20203918385","WA­
20203918385",,"Gloves,
exam,
small,
medium","Incident
Stabilization",County,Accepted,Accepted,Logistics Section

"03/11/2020
09:42:29","03/21/2020
17:15:44","Snohomish
Everett","Snohomish
County
Sheriff",Snoco­202031198,"WA­
202031198",,"Goggles,
Safety","Incident
Stabilization",County,Accepted,Accepted,Logistics Section

"03/09/2020
18:11:28","03/21/2020
17:15:44","Snohomish
Everett","Providence
Everett
Medical
Center","PRMCE009
SnoCo­20203918936","WA­
20203918936",,"Gown,
disposable,
XL","Incident
Stabilization",County,Accepted,Accepted,Logistics Section

"03/13/2020
17:35:03","03/21/2020
17:15:39","Snohomish
Monroe","Department
of
Corrections","00061
WA­202031317432","WA­
202031317432",,"Suits,
Tyvek","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/09/2020
18:15:44","03/21/2020
17:15:38","Snohomish
Everett","Providence
Everett
Medical
Center","PRMCE012/007
SnoCo­20203918165","WA­
20203918165",,"Mask, N95","Incident
Stabilization",County,Accepted,Assigned,Logistics Section

"03/09/2020
16:18:36","03/21/2020
17:15:38","Snohomish
Everett","Sunrise
Family
Medical",SnoCo­20203916918,"WA­
20203916918",,"Gloves,
exam,
medium /
mask, N95,
medium /
booties /
shield,
face /
gown,
disposable,
medium","Incident
Stabilization",County,Accepted,Assigned,Logistics Section

"03/06/2020
09:00:35","03/21/2020
17:15:38","Thurston
Tumwater","Washington
State
Department
of Health","WA­2020369535
WA­2020369535","WA­
2020369535",,"gown,
mask, N95,
shield,
face /
gloves,
nitrile/ Med
Surg
Teams","Incident
Stabilization",State,Completed,Completed,Logistics Section

"03/18/2020
11:13:37","03/21/2020
17:15:32","Snohomish
Arlington","Skagit
Regional
Health","03
SnoCo­202031811126","WA­
202031811126",,"FIT Test
Kit,
nebulizer
mask, 12,
FIT Test
Kit, N95
mask, 100 /
Fit Test Kit","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/11/2020
13:43:34","03/21/2020
17:15:31","Snohomish
Everett","Providence
SHD","PSJH SNOHOMISH
MASK­31020
SnoCo­202031113170","WA­
202031113170",,"Mask,
Procedure","Incident
Stabilization",County,Accepted,"Accepted
Accepted","Logistics Section
Logistics Section"

"03/11/2020
14:00:43","03/21/2020
17:15:30","Snohomish
Everett","Providence
SHD","PSJH SNOHOMISH
MED GLOVE­31020
SnoCo­202031114901","WA­
202031114901",,"Gloves,
Exam,
medium","Incident
Stabilization",County,Accepted,Completed,Logistics Section

"03/11/2020
14:03:50","03/21/2020
17:15:30","Snohomish
Everett","Providence
Everett
Medical
Center","PSJH SNOHOMISH
XLG GLOVE­31020
SNOCO­
202031114337","WA­
202031114337",,"Gloves,
exam,
extra
large","Incident
Stabilization",County,Accepted,Completed,Logistics Section

"03/19/2020
11:42:32","03/21/2020
17:15:29","Snohomish
Everett","Providence
Everett
Medical
Center","PRMCE013
Snoco­202031911715","WA­
202031911715",,N95 Mask,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/22/2020
13:12:56","03/22/2020
16:46:48","Benton
Kennewick","Benton County
Emergency
Management","WA­
20203221391
BC­001PPE­
COVID19","WA­
20203221391",,"*Benton
County
Consolidated
List","Incident
Stabilization",State,Accepted,Accepted,Logistics Section

"03/22/2020
16:13:35","03/22/2020
16:44:15","Adams
Othello","Adams County
EM","ACEM 20­
0005","WA­
2020322162",,"*Adams
County
Consolidated
List","Incident
Stabilization",State,Accepted,Accepted,Logistics Section

"03/10/2020
16:28:02","03/22/2020
16:29:48","King
Seattle","City of Seattle ­
Office of the
Mayor","STTL­
gcwem6","WA­
202031016463",,"Mask, N95 /
Goggles,
Safety /
Shield, Face /
Gown,
Disposable /
Gloves,
Exam","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/22/2020
11:38:50","03/22/2020
16:28:00","Stevens
Colville",Stevens County,"Stevens003
Stevens 003","WA­
202032211551",,"*Stevens
Consolidated
List","Incident
Stabilization",State,Accepted,Accepted,Logistics Section

"03/16/2020
08:22:25","03/22/2020
16:20:00","Garfield
Pomeroy","Garfdield Co
Fire Dist 1","WA­
202031686
G­fd1","WA­
202031686",,"Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
13:44:26","03/22/2020
16:20:00","Skagit
Anacortes","Upper Skagit
Indian Tribe","001 20­0265
WA­
202031713308","WA­
202031713308",,"*Upper Skagit
Indian Tribe
Consolidated
List","Incident
Stabilization",State,Accepted,Accepted,Logistics Section

"03/16/2020
08:55:21","03/22/2020
16:19:36","Garfield
Pomeroy","Garfield Co
Sheriffs Office","WA­
20203168405
G­so1","WA­
20203168405",,"Mask, N95
size lg /
Gown,
Disposable",,County,Assigned,Assigned,Logistics Section

"03/19/2020
16:09:38","03/22/2020
16:18:38","Skagit
Sedro­
Woolley","Upper Skagit
Indian tribe","003
WA­
202031916601","WA­
202031916601",,"Gown,
Disposable,
small,
medium, /
Goggles,
Safety,
medium /","Incident
Stabilization",State,Cancelled,,

"03/22/2020
16:13:52","03/22/2020
16:17:44","Cowlitz
Cowlitz
Indian
Tribe","Cowlitz Indian
Tribe",CIT20­000004,"WA­
202032216970",,"Medical
Provider",,County,Unassigned,,

"03/22/2020
15:50:30","03/22/2020
16:12:21","Kitsap
Port Gamble
S_Klallam
Tribe","Port Gamble
S'Klallam Tribe,
Emergency
Management",5,"WA­
202032215359",,"5­7 day PPE
supply for
clinic, COVID
testing site
and Police",,County,Unassigned,,

"03/22/2020
15:37:00","03/22/2020
16:10:45","Pend
Oreille
Cusick","Pend Oreille
County
DEM/Newport
Hospital&Health
Sevices/POEMS","WA­
202031411577
03142020­1","WA­
202031411577",,"*Consolidated
Pend Oreille
Request","Incident
Stabilization",State,Accepted,Accepted,Logistics Section

"03/22/2020
12:40:26","03/22/2020
16:02:53","King
Auburn","Muckleshoot
Indian Tribe","WA­
202032212866
WA­
202032212866","WA­
202032212866",,"*PPE for
Muckleshoot","Incident
Stabilization",State,Accepted,Accepted,Logistics Section

"03/22/202003/22/2020CowlitzCowlitz IndianWA­Medical
CountyUnassigned
15:54:3816:02:14IndianTribeCIT20­000002202032215242equipment
Tribe
Mask, N95 /
Clark RegionalMask, N95 /
03/11/202003/22/2020ClarkEmergencyCREOC­0001WA­Mask, N95 /IncidentAssigned Logistics Section
CountyAssigned
15:33:4616:01:01VancouverServicesCREOC­0001202031115880Shied, Face /Stabilization
AgencyGown,
Disposable
DOH­T
WA StateStaffing,Assigned Planning Section
03/13/202003/22/2020Lewis0313.09WA­Incident
Department ofTumwater,StateAssignedAssigned Logistics Deploy and Planning Branch
13:24:1916:00:11CentraliaWA­202031313643Stabilization
HealthDOC CISM
202031313643
NIMS Type 2
Klickitat
WA­All Hazard
03/16/202003/22/2020KlickitatDepartment ofWA­IncidentAssigned Logistics Deploy and Planning Branch
202031620679PublicStateAssigned
20:13:1115:59:31GoldendaleEmergency202031620679Stabilization
0260021Information
Management
Officer (PIO)
KlickitatQualified
03/16/202003/22/2020KlickitatDepartment ofWA­PlanningIncidentAssigned Logistics Deploy and Planning Branch
StateAssigned
15:29:4115:59:13GoldendaleEmergency0260014202031615206SectionStabilization
ManagementChief
03/22/202003/22/2020ThurstonWA­Accepted Logistics Intergovernmental Resources Branch
WA EMD UCGWA­* VentilatorsLife SavingStateAccepted
13:10:1115:58:31Tumwater202032213364
202032213364
Planning
02/20/202003/22/2020KingDOH 0220.11WA­IncidentCompleted Logistics Deploy and Planning Branch
DOH IMTSection ChiefStateCompleted
16:19:3815:56:39ShorelineDOH 0220.11202022016533Stabilization
/ ^","03/22/2020
15:54:38","03/22/2020
16:02:14","Cowlitz
Indian
Tribe","Cowlitz Indian
Tribe",CIT20­000002,"WA­
202032215242",,"Medical
equipment",,County,Unassigned,

"03/11/2020
15:33:46","03/22/2020
16:01:01","Clark
Vancouver","Clark Regional
Emergency
Services
Agency","CREOC­0001
CREOC­0001","WA­
202031115880",,"Mask, N95 /
Mask, N95 /
Mask, N95 /
Shied, Face /
Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
13:24:19","03/22/2020
16:00:11","Lewis
Centralia","WA State
Department of
Health","DOH­T
0313.09
WA­
202031313643","WA­
202031313643",,"Staffing,
Tumwater,
DOC CISM","Incident
Stabilization",State,Assigned,"Assigned
Assigned","Planning Section
Logistics Deploy and Planning Branch"

"03/16/2020
20:13:11","03/22/2020
15:59:31","Klickitat
Goldendale","Klickitat
Department of
Emergency
Management","WA­
202031620679
0260021","WA­
202031620679",,"NIMS Type 2
All Hazard
Public
Information
Officer (PIO)","Incident
Stabilization",State,Assigned,Assigned,Logistics Deploy and Planning Branch

"03/16/2020
15:29:41","03/22/2020
15:59:13","Klickitat
Goldendale","Klickitat
Department of
Emergency
Management",260014,"WA­
202031615206",,"Qualified
Planning
Section
Chief","Incident
Stabilization",State,Assigned,Assigned,Logistics Deploy and Planning Branch

"03/22/2020
13:10:11","03/22/2020
15:58:31","Thurston
Tumwater",WA EMD UCG,"WA­
202032213364","WA­
202032213364",,* Ventilators,Life Saving,State,Accepted,Accepted,Logistics Intergovernmental Resources Branch

"02/20/2020
16:19:38","03/22/2020
15:56:39","King
Shoreline",DOH IMT,"DOH 0220.11
DOH 0220.11","WA­
202022016533",,"Planning
Section Chief
/ ^","Incident
Stabilization",State,Completed,Completed,Logistics Deploy and Planning Branch

,,,,,,,,,,,,

"PH­
03/03/202003/03/2020KingWA­Incident
PHSKC2020331930RR 039 ­ Meals for HMAC StaffCityCompleted
01:03:5201:08:09Seattle2020331930Stabilization
PH­
02/28/202002/29/2020KingWA­RR 036 ­ Email set up:Incident
PHSKC20202281719CityCompleted
17:41:5122:11:20Seattle20202281719phpartnerships@kingcounty.govStabilization
PH­
02/28/202002/29/2020KingWA­Incident
PHSKC20202289136RR 035 ­ Admin Strike TeamCityUnassigned
09:29:1714:13:12Seattle20202289136Stabilization
PH­
02/13/202002/28/2020KingWA­IncidentAssigned Logistics Section
PHSKC20202139815RR 127 ­ Workspace in ChinookCityCompleted
09:57:2217:15:11Seattle20202139815Stabilization
02/18/202002/28/2020KingRR 127WA­RR 127 ­ Chairs and Tables forIncident
PHSKCCityCancelled
11:55:5517:08:40Seattle202021811241SurgeStabilization
PH­
02/18/202002/28/2020KingWA­Incident
PHSKC202021811427RR 125 ­ Phone for DawnCityCompleted
11:46:1317:07:43Seattle202021811427Stabilization
PH­
02/18/202002/28/2020KingWA­Incident
PHSKC202021811104RR 124 ­ Go KitsCityCompleted
11:39:0717:07:31Seattle202021811104Stabilization
PH­
02/18/202002/28/2020KingWA­RR 126 ­ Desk and Chair forIncident
PHSKC202021812372CityCancelled
12:07:0617:07:10Seattle202021812372DawnStabilization
PH­
02/13/202002/28/2020KingWA­RR 126 ­ Work station for I&QIncidentAssigned Logistics Section
PHSKC202021311702CityCompleted
11:08:0317:06:00Seattle202021311702coordinatorStabilization
PH­
02/24/202002/28/2020KingWA­RR 132 ­ Generic KC EmergencyIncident
PHSKC202022412417CityCompleted
12:23:1317:00:49Seattle202022412417Worker ID BadgesStabilization
PH­
02/07/202002/28/2020KingWA­RR 011 ­ Speakers BureauIncident
PHSKC20202711574CityCancelled
11:44:3916:47:21Seattle20202711574CoordinatorStabilization
PH­
02/14/202002/28/2020KingWA­RR 031A ­IncidentAssigned Logistics Deploy and Planning Branch
PHSKC20202149221CityCompleted
09:04:3116:45:26Seattle20202149221returntraveler@kingcounty.govStabilization
PH­
02/11/202002/28/2020KingWA­RR 027 ­ Wraparound ServicesIncidentAssigned Logistics Section
PHSKC202021113172CityCompleted
13:39:2516:14:45Seattle202021113172TransporterStabilization","03/03/2020
01:03:52","03/03/2020
01:08:09","King
Seattle",PHSKC,"PH­
2020331930","WA­
2020331930",,RR 039 ­ Meals for HMAC Staff,"Incident
Stabilization",City,Completed,

"02/28/2020
17:41:51","02/29/2020
22:11:20","King
Seattle",PHSKC,"PH­
20202281719","WA­
20202281719",,"RR 036 ­ Email set up:
phpartnerships@kingcounty.gov","Incident
Stabilization",City,Completed,,

"02/28/2020
09:29:17","02/29/2020
14:13:12","King
Seattle",PHSKC,"PH­
20202289136","WA­
20202289136",,RR 035 ­ Admin Strike Team,"Incident
Stabilization",City,Unassigned,,

"02/13/2020
09:57:22","02/28/2020
17:15:11","King
Seattle",PHSKC,"PH­
20202139815","WA­
20202139815",,RR 127 ­ Workspace in Chinook,"Incident
Stabilization",City,Completed,Assigned,Logistics Section

"02/18/2020
11:55:55","02/28/2020
17:08:40","King
Seattle",PHSKC,RR 127,"WA­
202021811241",,"RR 127 ­ Chairs and Tables for
Surge","Incident
Stabilization",City,Cancelled,,

"02/18/2020
11:46:13","02/28/2020
17:07:43","King
Seattle",PHSKC,"PH­
202021811427","WA­
202021811427",,RR 125 ­ Phone for Dawn,"Incident
Stabilization",City,Completed,,

"02/18/2020
11:39:07","02/28/2020
17:07:31","King
Seattle",PHSKC,"PH­
202021811104","WA­
202021811104",,RR 124 ­ Go Kits,"Incident
Stabilization",City,Completed,,

"02/18/2020
12:07:06","02/28/2020
17:07:10","King
Seattle",PHSKC,"PH­
202021812372","WA­
202021812372",,"RR 126 ­ Desk and Chair for
Dawn","Incident
Stabilization",City,Cancelled,,

"02/13/2020
11:08:03","02/28/2020
17:06:00","King
Seattle",PHSKC,"PH­
202021311702","WA­
202021311702",,"RR 126 ­ Work station for I&Q
coordinator","Incident
Stabilization",City,Completed,Assigned,Logistics Section

"02/24/2020
12:23:13","02/28/2020
17:00:49","King
Seattle",PHSKC,"PH­
202022412417","WA­
202022412417",,"RR 132 ­ Generic KC Emergency
Worker ID Badges","Incident
Stabilization",City,Completed,,

"02/07/2020
11:44:39","02/28/2020
16:47:21","King
Seattle",PHSKC,"PH­
20202711574","WA­
20202711574",,"RR 011 ­ Speakers Bureau
Coordinator","Incident
Stabilization",City,Cancelled,,

"02/14/2020
09:04:31","02/28/2020
16:45:26","King
Seattle",PHSKC,"PH­
20202149221","WA­
20202149221",,"RR 031A ­
returntraveler@kingcounty.gov","Incident
Stabilization",City,Completed,Assigned,Logistics Deploy and Planning Branch

"02/11/2020
13:39:25","02/28/2020
16:14:45","King
Seattle",PHSKC,"PH­
202021113172","WA­
202021113172",,"RR 027 ­ Wraparound Services
Transporter","Incident
Stabilization",City,Completed,Assigned,Logistics Section

"03/18/2020
12:48:49","03/21/2020
16:19:48","Grays
Harbor
Montesano","City of
Montesano","MFD­002
GHC040","WA­
202031812393",,"cavicide, 15
1 gallon","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
23:07:37","03/21/2020
16:19:31","King
Kent","Affable Caring
AFH LLC","PH­
202031923110,
RR 365
KC­
202031923110","WA­
202031923110",,"Gown,
disposable, /
Mask,
procedure, /
Glasses,
Safety, /
Gloves, / RR
365 (DO NOT
REMOVE) ­
PPE for
Affable
Caring AFH
LLC","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
12:43:32","03/21/2020
16:19:31","Grays
Harbor
Montesano","City of
Montesano","MFD­001
GHC­039","WA­
202031812324",,"Masks, N95","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
13:59:39","03/21/2020
16:19:30","King
Seattle","University of
Washington","PH­
202032013849,
RR 373
KC­
202032013849","WA­
202032013849",,"MASK w/
Face Shield
/ RR 373 (DO
NOT
REMOVE)","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/14/2020
16:30:22","03/21/2020
16:19:29","King
Kirkland",PHSKC,"PH­
20203141661
KC­
20203141661","WA­
20203141661",,"Hand
Sanitizer;
Gowns;
Face Masks
(Don't
remove: RR
274)","Incident
Stabilization",County,Accepted,Accepted,Logistics Section

"03/14/2020
15:33:25","03/21/2020
16:19:17","King
Seattle","Swedish
Cherry Hill
Medical
Center","PH­
202031415287,
RR 275
KC­
202031415287","WA­
202031415287",,"PPE for
Swedish
Cherry Hill
Medical
Center
(Don't
remove: RR
275)","Incident
Stabilization",County,Accepted,Accepted,Logistics Section

"03/02/2020
08:07:17","03/21/2020
16:19:11","King
Seattle","Evergreen
Health","PH­
2020328160
WA­
2020328160","WA­
2020328160",,"CAPR
MaxAir Capr
System",Life Saving,County,Accepted,Accepted,Logistics Section

,,,DBA,,,,sanitizer,,,,,

"03/07/2020
13:13:15","03/21/2020
16:18:32","King
Seattle","Issaquah
Nursing &
Rehab Center","PH­
20203713894
KC­
20203713894","WA­
20203713894",,"RR 180 /
gown,
disposable /
shield, face
/ mask, N95 /
hand
sanitizer","Incident
Stabilization",County,Accepted,Assigned,Logistics Section

"03/10/2020
17:01:16","03/21/2020
16:18:20","Kitsap
Bremerton","Kitsap County
Dept of
Emergency
Mgt",Kitsap­005,"WA­
202031017695",,"Mask, N95,
small","Incident
Stabilization",County,Accepted,Accepted,Logistics Section

"03/17/2020
14:35:02","03/21/2020
16:18:20","Grays
Harbor
McCleary","Beehive
Retirement
Community","BH­001
GHC033","WA­
202031714706",,"Gloves, Non­
Sterile,
Latex Free,
30 Boxes","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/11/2020
18:14:28","03/21/2020
16:18:08","Kitsap
Bremerton","Kitsap County
Administrative
Services
Department","Kitsap ­ 011
WA­
202031118156","WA­
202031118156",,"T2 / Gown,
Disposable /
Mask,
Procedure .
Mask, N95,
Small
Medium
Large","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
11:03:20","03/21/2020
16:17:58","Kitsap
Bainbridge
Island","Kitsap County
Dept of
Emergency
Mgt","WA­
202031711352
Kitsap ­ 022","WA­
202031711352",,"Masks,
Procedure, /
Medical
supplies
(PPE) for
Tier 1 HC
facility","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/11/2020
15:55:31","03/21/2020
16:17:49","Kitsap
Bremerton","Kitsap County
Dept of
Emergency
Mgt",Kitsap ­ 008,"WA­
202031115105",,"Gown,
Disposable /
Mask,
Procedural /
Mask, N95","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"PAPR filter,
helmet
cover
PH­
202031412687,RR 267 /
03/14/202003/21/2020KingRecoveryWA­IncidentAssigned Logistics Section
RR 267handCountyAssigned
12:24:5616:17:38SeattleCafe202031412687Stabilization
KC­sanitizer
202031412687
Summit
GraysMask,
03/17/202003/21/2020PacificSP­001WA­IncidentAssigned Logistics Section
HarborProcedure, /CountyAssigned
12:57:5316:17:38MedicalGHC032202031712698Stabilization
Aberdeenface mask
Center
PH­hand
Swedish
202031415993,sanitizer /
03/14/202003/21/2020KingCherry HillWA­IncidentAssigned Logistics Section
RR 276foam soap /CountyAssigned
15:54:1516:17:37SeattleMedical202031415993Stabilization
WA­wipes,
Center
202031415993sanitizing /
Mask, N95,
Medium /
Kitsap CountyMask,
03/11/202003/21/2020KitsapAdministrativeWA­Proceudre /IncidentAssigned Logistics Section
CountyAssigned
18:37:4616:17:29BremertonServicesKitsap ­ 012202031118790Gown,Stabilization
DepartmentDisposable /
Booties,
Disposable",,,,,,,,"PAPR filter,
helmet
cover",,,,

"03/14/2020
12:24:56","03/21/2020
16:17:38","King
Seattle","Recovery
Cafe","PH­
202031412687,
RR 267
KC­
202031412687","WA­
202031412687",,"RR 267 /
hand
sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
12:57:53","03/21/2020
16:17:38","Grays
Harbor
Aberdeen","Summit
Pacific
Medical
Center","SP­001
GHC032","WA­
202031712698",,"Mask,
Procedure, /
face mask","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/14/2020
15:54:15","03/21/2020
16:17:37","King
Seattle","Swedish
Cherry Hill
Medical
Center","PH­
202031415993,
RR 276
WA­
202031415993","WA­
202031415993",,"hand
sanitizer /
foam soap /
wipes,
sanitizing /","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/11/2020
18:37:46","03/21/2020
16:17:29","Kitsap
Bremerton","Kitsap County
Administrative
Services
Department",Kitsap ­ 012,"WA­
202031118790",,"Mask, N95,
Medium /
Mask,
Proceudre /
Gown,
Disposable /
Booties,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

,,,,,,,,,,,,

"03/09/2020
09:16:50","03/21/2020
16:04:30","Grant
Moses
Lake","Grant County
Health
District",2002­02,"WA­
2020399217",,"procedure,
small,
medium,
large","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/05/2020
14:05:21","03/21/2020
16:04:19","Benton
Benton
City","Benton
County Jail",BC001­COVID19,"WA­
20203514333",,"Mask, N95","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/10/2020
14:30:06","03/21/2020
16:04:18","Benton
Benton
City","Kadlec
Medical
Center",BC005­COVID19,"WA­
202031014848",,"Shield,
Face","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
12:56:22","03/21/2020
16:04:10","Jefferson
Port
Townsend","Jefferson
Healthcare
Hospital","03192020­02­JHC
03192020­02­JHC","WA­
202031912965",,"Ventilators
­
Respiratory
Equipment","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/10/2020
14:23:14","03/21/2020
16:04:10","Benton
Benton
City","Kadlec
Medical
Center",BC004­COVID19,"WA­
202031014544",,"Mask,
Procedure","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
16:46:32","03/21/2020
16:04:09","Okanogan
Okanogan","Okanogan
EM /
Okanogan
County
Transit","WA­202031916907
OKEM20200319­
0019","WA­
202031916907",,"Paper
Towels /
Toilet
Paper /
Kleenx","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
13:31:16","03/21/2020
16:04:09","Grant
Coulee
City","Grant County
Health
District","WA­202031713190
2020­5","WA­
202031713190",,"Gowns,
Disposable,
S, M, L /
Shield,
face, S, M,
L / PPE","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/10/2020
14:07:39","03/21/2020
16:03:58","Benton
Benton
City","Kadlec
Medical
Center",BC­008­COVID19,"WA­
202031014985",,"Gloves,
Exam,
Small /
Medium /
Large / X­
Large","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/10/2020
14:49:22","03/21/2020
16:03:57","Benton
Benton
City","Benton
County Jail",BC009­COVID19,"WA­
202031014132",,"Shield,
Face","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
12:32:26","03/21/2020
16:03:57","Jefferson
Port
Townsend","Jefferson
County ­ JHC","WA­202031912552
JHC03192020­01","WA­
202031912552",,"Ventilators
­
Respiratory
Equip","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"disposable,
/
BentonKadlecGown,
03/10/202003/21/2020WA­IncidentAssigned Logistics Section
BentonMedicalDisposableCountyAssigned
14:33:0516:03:48BC­006­COVID19202031014205Stabilization
CityCenter
JeffersonGown,
03/19/202003/21/2020San JuanSJV­03192020­1WA­IncidentAssigned Logistics Section
PortDisposable,CountyAssigned
16:17:3116:03:48VilliaSJV­03192020­120203191653Stabilization
TownsendLarge, 400
Mask,
OkanoganWA­202031915934
03/19/202003/21/2020OkanoganWA­exam /IncidentAssigned Logistics Section
EM / FHCOKEM20200319­CountyAssigned
15:13:5916:03:37Okanogan202031915934Goggles,Stabilization
Brewster0015
safety
Benton
03/13/202003/21/2020TRIOSBC011­COVID19WA­IncidentAssigned Logistics Section
BentonMask, N95CountyAssigned
13:58:1716:03:37HealthWA­202031313712202031313712Stabilization
City
Jefferson
03/19/202003/21/2020JeffersonJHC­03192020­3WA­Mask, N95,IncidentAssigned Logistics Section
PortCountyAssigned
16:23:4716:03:36Health CareJHC­03192020­3202031916587Adult, 1000Stabilization
Townsend
Okanogan
EM /WA­202031916884
03/19/202003/21/2020OkanoganWA­IncidentAssigned Logistics Section
OkanoganOKEM20200319­BleachCountyAssigned
16:53:4116:03:36Okanogan202031916884Stabilization
County0020
Transit
Benton
BentonGown,
03/12/202003/21/2020CountyBC010­COVID­19WA­IncidentAssigned Logistics Section
BentonDisposableCountyAssigned
15:36:1016:03:35EmergencyBC010­COVID­19202031215592Stabilization
City
Management
JeffersonMask,
03/19/202003/21/2020JeffersonJHC­03192020­04WA­IncidentAssigned Logistics Section
PortProcedure,CountyAssigned
16:38:5616:03:30HealthcareJHC­03192020­0420203191683Stabilization
TownsendAdult, 5000",,,,,,,,"disposable,
/",,,,

"03/10/2020
14:33:05","03/21/2020
16:03:48","Benton
Benton
City","Kadlec
Medical
Center",BC­006­COVID19,"WA­
202031014205",,"Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
16:17:31","03/21/2020
16:03:48","Jefferson
Port
Townsend","San Juan
Villia","SJV­03192020­1
SJV­03192020­1","WA­
20203191653",,"Gown,
Disposable,
Large, 400","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
15:13:59","03/21/2020
16:03:37","Okanogan
Okanogan","Okanogan
EM / FHC
Brewster","WA­202031915934
OKEM20200319­
0015","WA­
202031915934",,"Mask,
exam /
Goggles,
safety","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
13:58:17","03/21/2020
16:03:37","Benton
Benton
City","TRIOS
Health","BC011­COVID19
WA­202031313712","WA­
202031313712",,"Mask, N95","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
16:23:47","03/21/2020
16:03:36","Jefferson
Port
Townsend","Jefferson
Health Care","JHC­03192020­3
JHC­03192020­3","WA­
202031916587",,"Mask, N95,
Adult, 1000","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
16:53:41","03/21/2020
16:03:36","Okanogan
Okanogan","Okanogan
EM /
Okanogan
County
Transit","WA­202031916884
OKEM20200319­
0020","WA­
202031916884",,Bleach,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/12/2020
15:36:10","03/21/2020
16:03:35","Benton
Benton
City","Benton
County
Emergency
Management","BC010­COVID­19
BC010­COVID­19","WA­
202031215592",,"Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
16:38:56","03/21/2020
16:03:30","Jefferson
Port
Townsend","Jefferson
Healthcare","JHC­03192020­04
JHC­03192020­04","WA­
20203191683",,"Mask,
Procedure,
Adult, 5000","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
